"Date, NumSims, NumFimsMsgs, Sim #, Winning Map, Winning Time, GoMap Time, Win-GoMap Diff, HashMap Time, Win-HashMap Diff, SyncMap Time, Win-SyncMap Diff"
2023-01-21 03:27:01.030926372 +0000 UTC m=+19858.987607935,10000,3000,5489,goMap,250.714122ms,250.714122ms,1.00,564.683482ms,2.25,1.462292806s,5.83
2023-01-21 03:27:05.547635497 +0000 UTC m=+19863.504481440,10000,3000,5490,hashMap,1.294325211s,1.395089228s,1.08,1.294325211s,1.00,1.826472198s,1.41
2023-01-21 03:27:07.659587012 +0000 UTC m=+19865.616432952,10000,3000,5491,syncMap,194.692499ms,240.157955ms,1.23,1.676035723s,8.61,194.692499ms,1.00
2023-01-21 03:27:11.527135808 +0000 UTC m=+19869.483981757,10000,3000,5492,hashMap,575.141632ms,1.859000198s,3.23,575.141632ms,1.00,1.432443003s,2.49
2023-01-21 03:27:14.283839156 +0000 UTC m=+19872.240685101,10000,3000,5493,syncMap,590.436709ms,1.348613973s,2.28,816.113475ms,1.38,590.436709ms,1.00
2023-01-21 03:27:17.87373185 +0000 UTC m=+19875.830577796,10000,3000,5494,hashMap,621.977345ms,1.656689797s,2.66,621.977345ms,1.00,1.310237374s,2.11
2023-01-21 03:27:20.076101874 +0000 UTC m=+19878.032947819,10000,3000,5495,goMap,216.928464ms,216.928464ms,1.00,772.363598ms,3.56,1.21140903s,5.58
2023-01-21 03:27:22.406335146 +0000 UTC m=+19880.363181090,10000,3000,5496,syncMap,216.260948ms,303.501629ms,1.40,1.809504293s,8.37,216.260948ms,1.00
2023-01-21 03:27:26.238807605 +0000 UTC m=+19884.195653547,10000,3000,5497,hashMap,787.509141ms,1.649176218s,2.09,787.509141ms,1.00,1.394590093s,1.77
2023-01-21 03:27:29.503099557 +0000 UTC m=+19887.459945506,10000,3000,5498,goMap,523.089959ms,523.089959ms,1.00,1.060847615s,2.03,1.67874747s,3.21
2023-01-21 03:27:34.374747892 +0000 UTC m=+19892.331593834,10000,3000,5499,goMap,1.314652808s,1.314652808s,1.00,1.416254479s,1.08,2.139769023s,1.63
2023-01-21 03:27:36.836072589 +0000 UTC m=+19894.792856449,10000,3000,5500,goMap,210.981656ms,210.981656ms,1.00,1.874213195s,8.88,328.919961ms,1.56
2023-01-21 03:27:41.012496181 +0000 UTC m=+19898.969280044,10000,3000,5501,hashMap,877.563125ms,1.891966734s,2.16,877.563125ms,1.00,1.405708075s,1.60
2023-01-21 03:27:43.996125065 +0000 UTC m=+19901.952908924,10000,3000,5502,syncMap,350.04695ms,1.314062664s,3.75,1.318438043s,3.77,350.04695ms,1.00
2023-01-21 03:27:47.550803095 +0000 UTC m=+19905.507586951,10000,3000,5503,hashMap,560.387593ms,1.740059952s,3.11,560.387593ms,1.00,1.253265485s,2.24
2023-01-21 03:27:50.149241284 +0000 UTC m=+19908.106025143,10000,3000,5504,goMap,198.334762ms,198.334762ms,1.00,978.317584ms,4.93,1.420843281s,7.16
2023-01-21 03:27:54.648483918 +0000 UTC m=+19912.605267778,10000,3000,5505,hashMap,1.164110802s,1.465242641s,1.26,1.164110802s,1.00,1.868812622s,1.61
2023-01-21 03:27:57.412578168 +0000 UTC m=+19915.369362026,10000,3000,5506,hashMap,318.116051ms,1.006969367s,3.17,318.116051ms,1.00,1.437564381s,4.52
2023-01-21 03:28:02.236570712 +0000 UTC m=+19920.193354571,10000,3000,5507,goMap,1.309946435s,1.309946435s,1.00,1.330964403s,1.02,2.182081787s,1.67
2023-01-21 03:28:04.970366111 +0000 UTC m=+19922.927216698,10000,3000,5508,hashMap,490.624553ms,826.194159ms,1.68,490.624553ms,1.00,1.415704431s,2.89
2023-01-21 03:28:08.603838453 +0000 UTC m=+19926.560689042,10000,3000,5509,hashMap,901.425704ms,1.269518502s,1.41,901.425704ms,1.00,1.46150589s,1.62
2023-01-21 03:28:11.485861714 +0000 UTC m=+19929.442712302,10000,3000,5510,hashMap,296.638083ms,1.403433672s,4.73,296.638083ms,1.00,1.180620214s,3.98
2023-01-21 03:28:15.747262162 +0000 UTC m=+19933.704112752,10000,3000,5511,goMap,1.19137724s,1.19137724s,1.00,1.403108884s,1.18,1.665809844s,1.40
2023-01-21 03:28:18.071195432 +0000 UTC m=+19936.028046017,10000,3000,5512,goMap,234.914984ms,234.914984ms,1.00,563.861775ms,2.40,1.52424232s,6.49
2023-01-21 03:28:22.16735492 +0000 UTC m=+19940.124205508,10000,3000,5513,hashMap,1.1011716s,1.35477625s,1.23,1.1011716s,1.00,1.639243857s,1.49
2023-01-21 03:28:24.785033233 +0000 UTC m=+19942.741883821,10000,3000,5514,syncMap,223.503368ms,1.407031702s,6.30,986.145636ms,4.41,223.503368ms,1.00
2023-01-21 03:28:28.316965835 +0000 UTC m=+19946.273816422,10000,3000,5515,hashMap,734.075855ms,1.330211162s,1.81,734.075855ms,1.00,1.466589837s,2.00
2023-01-21 03:28:31.398715269 +0000 UTC m=+19949.355565856,10000,3000,5516,syncMap,482.866129ms,1.346227488s,2.79,1.251710365s,2.59,482.866129ms,1.00
2023-01-21 03:28:35.229298184 +0000 UTC m=+19953.186338379,10000,3000,5517,hashMap,641.218768ms,1.716109191s,2.68,641.218768ms,1.00,1.472325488s,2.30
2023-01-21 03:28:38.507438386 +0000 UTC m=+19956.464478580,10000,3000,5518,syncMap,665.672142ms,1.311922527s,1.97,1.299581089s,1.95,665.672142ms,1.00
2023-01-21 03:28:42.039754974 +0000 UTC m=+19959.996795167,10000,3000,5519,hashMap,573.555969ms,1.514429261s,2.64,573.555969ms,1.00,1.443176134s,2.52
2023-01-21 03:28:46.350396781 +0000 UTC m=+19964.307436992,10000,3000,5520,hashMap,1.085187663s,1.496199324s,1.38,1.085187663s,1.00,1.728212751s,1.59
2023-01-21 03:28:49.517082247 +0000 UTC m=+19967.474122442,10000,3000,5521,hashMap,682.886202ms,937.117991ms,1.37,682.886202ms,1.00,1.545474917s,2.26
2023-01-21 03:28:53.698336681 +0000 UTC m=+19971.655376874,10000,3000,5522,hashMap,1.092636762s,1.380476697s,1.26,1.092636762s,1.00,1.70687136s,1.56
2023-01-21 03:28:56.256354537 +0000 UTC m=+19974.213394732,10000,3000,5523,syncMap,225.122105ms,1.356419498s,6.03,975.480924ms,4.33,225.122105ms,1.00
2023-01-21 03:29:00.776641266 +0000 UTC m=+19978.733681460,10000,3000,5524,hashMap,1.39186594s,1.506065328s,1.08,1.39186594s,1.00,1.621167513s,1.16
2023-01-21 03:29:03.641423022 +0000 UTC m=+19981.598463217,10000,3000,5525,syncMap,366.915875ms,1.389026921s,3.79,1.107693904s,3.02,366.915875ms,1.00
2023-01-21 03:29:08.245481384 +0000 UTC m=+19986.202293858,10000,3000,5526,goMap,1.350756544s,1.350756544s,1.00,1.378610358s,1.02,1.873047932s,1.39
2023-01-21 03:29:12.912539445 +0000 UTC m=+19990.869351928,10000,3000,5527,goMap,1.272694988s,1.272694988s,1.00,1.349529854s,1.06,2.04386412s,1.61
2023-01-21 03:29:15.21538984 +0000 UTC m=+19993.172202317,10000,3000,5528,goMap,255.925065ms,255.925065ms,1.00,609.627441ms,2.38,1.435802718s,5.61
2023-01-21 03:29:19.314362528 +0000 UTC m=+19997.271175004,10000,3000,5529,goMap,949.243439ms,949.243439ms,1.00,1.638455265s,1.73,1.510350841s,1.59
2023-01-21 03:29:22.867754077 +0000 UTC m=+20000.824566577,10000,3000,5530,goMap,319.93478ms,319.93478ms,1.00,1.353976261s,4.23,1.877958804s,5.87
2023-01-21 03:29:25.595603572 +0000 UTC m=+20003.552416051,10000,3000,5531,goMap,541.799498ms,541.799498ms,1.00,715.939852ms,1.32,1.465660903s,2.71
2023-01-21 03:29:29.657874668 +0000 UTC m=+20007.614687145,10000,3000,5532,hashMap,1.193994922s,1.382729344s,1.16,1.193994922s,1.00,1.484185177s,1.24
2023-01-21 03:29:32.928894354 +0000 UTC m=+20010.885706829,10000,3000,5533,goMap,324.983359ms,324.983359ms,1.00,1.313787445s,4.04,1.631035912s,5.02
2023-01-21 03:29:37.466408563 +0000 UTC m=+20015.423276128,10000,3000,5534,hashMap,1.369457306s,1.410883333s,1.03,1.369457306s,1.00,1.756211616s,1.28
2023-01-21 03:29:40.264260071 +0000 UTC m=+20018.221127639,10000,3000,5535,goMap,226.083361ms,226.083361ms,1.00,1.156591903s,5.12,1.414163991s,6.26
2023-01-21 03:29:43.099209326 +0000 UTC m=+20021.056076894,10000,3000,5536,syncMap,232.593299ms,1.039333168s,4.47,1.561813286s,6.71,232.593299ms,1.00
2023-01-21 03:29:46.084075612 +0000 UTC m=+20024.040943182,10000,3000,5537,syncMap,193.55222ms,1.726362168s,8.92,1.064033418s,5.50,193.55222ms,1.00
2023-01-21 03:29:50.968285062 +0000 UTC m=+20028.925152630,10000,3000,5538,hashMap,1.502135162s,1.765589802s,1.18,1.502135162s,1.00,1.615164232s,1.08
2023-01-21 03:29:55.785491031 +0000 UTC m=+20033.742358599,10000,3000,5539,goMap,1.404492153s,1.404492153s,1.00,1.432500247s,1.02,1.979276859s,1.41
2023-01-21 03:29:58.130123157 +0000 UTC m=+20036.086990725,10000,3000,5540,goMap,257.119859ms,257.119859ms,1.00,602.965453ms,2.35,1.483529549s,5.77
2023-01-21 03:30:02.978663956 +0000 UTC m=+20040.935531524,10000,3000,5541,hashMap,1.31195426s,1.494667295s,1.14,1.31195426s,1.00,2.040942907s,1.56
2023-01-21 03:30:05.030909359 +0000 UTC m=+20042.987742606,10000,3000,5542,goMap,270.041733ms,270.041733ms,1.00,576.771605ms,2.14,1.204199207s,4.46
2023-01-21 03:30:07.890001571 +0000 UTC m=+20045.846834823,10000,3000,5543,syncMap,221.030277ms,1.686912635s,7.63,949.929441ms,4.30,221.030277ms,1.00
2023-01-21 03:30:12.47260256 +0000 UTC m=+20050.429435804,10000,3000,5544,hashMap,1.387013068s,1.416024008s,1.02,1.387013068s,1.00,1.778510177s,1.28
2023-01-21 03:30:17.339672884 +0000 UTC m=+20055.296506127,10000,3000,5545,hashMap,1.334048133s,1.454736932s,1.09,1.334048133s,1.00,2.077399896s,1.56
2023-01-21 03:30:19.785832982 +0000 UTC m=+20057.742666228,10000,3000,5546,goMap,230.690889ms,230.690889ms,1.00,730.297393ms,3.17,1.484174281s,6.43
2023-01-21 03:30:24.260854445 +0000 UTC m=+20062.217687691,10000,3000,5547,hashMap,1.293209162s,1.323990287s,1.02,1.293209162s,1.00,1.856851642s,1.44
2023-01-21 03:30:26.946720997 +0000 UTC m=+20064.903554241,10000,3000,5548,syncMap,243.420047ms,1.387874008s,5.70,1.053561231s,4.33,243.420047ms,1.00
2023-01-21 03:30:31.399858292 +0000 UTC m=+20069.356691539,10000,3000,5549,hashMap,1.397933289s,1.478717448s,1.06,1.397933289s,1.00,1.575146473s,1.13
2023-01-21 03:30:35.048582398 +0000 UTC m=+20073.005440781,10000,3000,5550,syncMap,1.068246819s,1.435090498s,1.34,1.143845808s,1.07,1.068246819s,1.00
2023-01-21 03:30:38.914729127 +0000 UTC m=+20076.871587503,10000,3000,5551,goMap,765.870811ms,765.870811ms,1.00,1.482285901s,1.94,1.616544776s,2.11
2023-01-21 03:30:43.717597858 +0000 UTC m=+20081.674456248,10000,3000,5552,hashMap,1.359927782s,1.400810078s,1.03,1.359927782s,1.00,2.041139425s,1.50
2023-01-21 03:30:46.021214058 +0000 UTC m=+20083.978072442,10000,3000,5553,goMap,241.124177ms,241.124177ms,1.00,613.140667ms,2.54,1.448379057s,6.01
2023-01-21 03:30:50.652171236 +0000 UTC m=+20088.609029622,10000,3000,5554,hashMap,1.312594413s,1.397483071s,1.06,1.312594413s,1.00,1.919789268s,1.46
2023-01-21 03:30:52.994350371 +0000 UTC m=+20090.951208747,10000,3000,5555,goMap,280.663537ms,280.663537ms,1.00,1.721371187s,6.13,339.103931ms,1.21
2023-01-21 03:30:57.07804731 +0000 UTC m=+20095.034905685,10000,3000,5556,hashMap,666.879183ms,1.915831865s,2.87,666.879183ms,1.00,1.500044657s,2.25
2023-01-21 03:31:00.202873649 +0000 UTC m=+20098.159732024,10000,3000,5557,syncMap,432.795171ms,1.42935734s,3.30,1.261729026s,2.92,432.795171ms,1.00
2023-01-21 03:31:03.67675379 +0000 UTC m=+20101.633612166,10000,3000,5558,hashMap,662.630057ms,1.574340441s,2.38,662.630057ms,1.00,1.235770226s,1.86
2023-01-21 03:31:06.196973988 +0000 UTC m=+20104.153881181,10000,3000,5559,goMap,243.37298ms,243.37298ms,1.00,807.543083ms,3.32,1.468342973s,6.03
2023-01-21 03:31:10.559910155 +0000 UTC m=+20108.516817350,10000,3000,5560,hashMap,1.214501105s,1.404294435s,1.16,1.214501105s,1.00,1.743164268s,1.44
2023-01-21 03:31:13.56825188 +0000 UTC m=+20111.525159071,10000,3000,5561,hashMap,532.056035ms,852.063249ms,1.60,532.056035ms,1.00,1.622643088s,3.05
2023-01-21 03:31:18.320167887 +0000 UTC m=+20116.277075080,10000,3000,5562,goMap,1.249902851s,1.249902851s,1.00,1.328318106s,1.06,2.1727217s,1.74
2023-01-21 03:31:20.73144033 +0000 UTC m=+20118.688347521,10000,3000,5563,syncMap,227.900182ms,264.291124ms,1.16,1.918003799s,8.42,227.900182ms,1.00
2023-01-21 03:31:24.830744403 +0000 UTC m=+20122.787651606,10000,3000,5564,hashMap,684.276074ms,1.926167859s,2.81,684.276074ms,1.00,1.487802614s,2.17
2023-01-21 03:31:27.699925862 +0000 UTC m=+20125.656833055,10000,3000,5565,syncMap,303.726002ms,1.251372371s,4.12,1.312789462s,4.32,303.726002ms,1.00
2023-01-21 03:31:30.674238216 +0000 UTC m=+20128.631145409,10000,3000,5566,syncMap,229.311872ms,1.605526645s,7.00,1.138443981s,4.96,229.311872ms,1.00
2023-01-21 03:31:35.00494447 +0000 UTC m=+20132.961850263,10000,3000,5567,syncMap,1.418447536s,1.472029091s,1.04,1.43926377s,1.01,1.418447536s,1.00
2023-01-21 03:31:37.836607572 +0000 UTC m=+20135.793513348,10000,3000,5568,syncMap,226.536306ms,1.060076914s,4.68,1.544012345s,6.82,226.536306ms,1.00
2023-01-21 03:31:42.602870751 +0000 UTC m=+20140.559776526,10000,3000,5569,hashMap,1.392269103s,1.471754621s,1.06,1.392269103s,1.00,1.901137633s,1.37
2023-01-21 03:31:45.042649336 +0000 UTC m=+20142.999555111,10000,3000,5570,goMap,234.429404ms,234.429404ms,1.00,747.511813ms,3.19,1.456848118s,6.21
2023-01-21 03:31:49.508581477 +0000 UTC m=+20147.465487248,10000,3000,5571,goMap,1.28815615s,1.28815615s,1.00,1.399289364s,1.09,1.777450409s,1.38
2023-01-21 03:31:52.092684842 +0000 UTC m=+20150.049590618,10000,3000,5572,goMap,232.728482ms,232.728482ms,1.00,848.375939ms,3.65,1.501975181s,6.45
2023-01-21 03:31:55.232388634 +0000 UTC m=+20153.189294408,10000,3000,5573,syncMap,527.706709ms,1.129437786s,2.14,1.481462885s,2.81,527.706709ms,1.00
2023-01-21 03:31:58.961573136 +0000 UTC m=+20156.918478911,10000,3000,5574,hashMap,773.772873ms,1.47339921s,1.90,773.772873ms,1.00,1.480778904s,1.91
2023-01-21 03:32:03.391481176 +0000 UTC m=+20161.348386961,10000,3000,5575,hashMap,1.179667906s,1.268454246s,1.08,1.179667906s,1.00,1.98063487s,1.68
2023-01-21 03:32:06.020572577 +0000 UTC m=+20163.977460899,10000,3000,5576,syncMap,228.954699ms,1.437234198s,6.28,961.750812ms,4.20,228.954699ms,1.00
2023-01-21 03:32:11.189523893 +0000 UTC m=+20169.146412217,10000,3000,5577,hashMap,1.612530714s,1.860558274s,1.15,1.612530714s,1.00,1.694868741s,1.05
2023-01-21 03:32:14.061623543 +0000 UTC m=+20172.018511864,10000,3000,5578,syncMap,492.374889ms,1.114495181s,2.26,1.263671521s,2.57,492.374889ms,1.00
2023-01-21 03:32:18.632086123 +0000 UTC m=+20176.588974446,10000,3000,5579,goMap,1.315586608s,1.315586608s,1.00,1.400499618s,1.06,1.85340096s,1.41
2023-01-21 03:32:20.779792142 +0000 UTC m=+20178.736680464,10000,3000,5580,goMap,236.513867ms,236.513867ms,1.00,1.65861133s,7.01,251.557002ms,1.06
2023-01-21 03:32:24.982768113 +0000 UTC m=+20182.939656436,10000,3000,5581,hashMap,963.244537ms,1.815375893s,1.88,963.244537ms,1.00,1.423345105s,1.48
2023-01-21 03:32:28.00882518 +0000 UTC m=+20185.965713522,10000,3000,5582,hashMap,209.629976ms,1.329015514s,6.34,209.629976ms,1.00,1.48626177s,7.09
2023-01-21 03:32:31.724757913 +0000 UTC m=+20189.681646239,10000,3000,5583,hashMap,980.689756ms,1.252896202s,1.28,980.689756ms,1.00,1.481235094s,1.51
2023-01-21 03:32:35.927412149 +0000 UTC m=+20193.884332703,10000,3000,5584,hashMap,1.068094403s,1.486996987s,1.39,1.068094403s,1.00,1.646365141s,1.54
2023-01-21 03:32:38.721225009 +0000 UTC m=+20196.678145564,10000,3000,5585,hashMap,231.39972ms,1.410209475s,6.09,231.39972ms,1.00,1.150966768s,4.97
2023-01-21 03:32:42.297638431 +0000 UTC m=+20200.254558984,10000,3000,5586,hashMap,547.195209ms,1.518079555s,2.77,547.195209ms,1.00,1.510054983s,2.76
2023-01-21 03:32:45.638168746 +0000 UTC m=+20203.595089299,10000,3000,5587,goMap,269.612052ms,269.612052ms,1.00,1.414468133s,5.25,1.654888835s,6.14
2023-01-21 03:32:50.553810753 +0000 UTC m=+20208.510731312,10000,3000,5588,goMap,1.395442654s,1.395442654s,1.00,1.398266062s,1.00,2.120800369s,1.52
2023-01-21 03:32:52.69880649 +0000 UTC m=+20210.655727043,10000,3000,5589,goMap,244.886687ms,244.886687ms,1.00,633.588376ms,2.59,1.265516347s,5.17
2023-01-21 03:32:55.457445285 +0000 UTC m=+20213.414365842,10000,3000,5590,hashMap,595.103591ms,1.490491602s,2.50,595.103591ms,1.00,670.500047ms,1.13
2023-01-21 03:32:58.949671996 +0000 UTC m=+20216.906592550,10000,3000,5591,hashMap,600.182262ms,1.377433627s,2.30,600.182262ms,1.00,1.513660083s,2.52
2023-01-21 03:33:01.879323151 +0000 UTC m=+20219.836243702,10000,3000,5592,hashMap,452.925884ms,833.599066ms,1.84,452.925884ms,1.00,1.641729035s,3.62
2023-01-21 03:33:05.835529681 +0000 UTC m=+20223.792289410,10000,3000,5593,goMap,1.094846095s,1.094846095s,1.00,1.487981051s,1.36,1.372137009s,1.25
2023-01-21 03:33:09.455006684 +0000 UTC m=+20227.411766417,10000,3000,5594,goMap,282.402608ms,282.402608ms,1.00,1.438010507s,5.09,1.897455762s,6.72
2023-01-21 03:33:12.589694014 +0000 UTC m=+20230.546453745,10000,3000,5595,hashMap,218.845979ms,1.412925039s,6.46,218.845979ms,1.00,1.501763193s,6.86
2023-01-21 03:33:16.206759841 +0000 UTC m=+20234.163519574,10000,3000,5596,hashMap,800.297842ms,1.413530141s,1.77,800.297842ms,1.00,1.402272883s,1.75
2023-01-21 03:33:19.417969541 +0000 UTC m=+20237.374729273,10000,3000,5597,goMap,529.850617ms,529.850617ms,1.00,1.014598314s,1.91,1.665326526s,3.14
2023-01-21 03:33:24.425533046 +0000 UTC m=+20242.382292777,10000,3000,5598,goMap,1.416966477s,1.416966477s,1.00,1.434259844s,1.01,2.155370957s,1.52
2023-01-21 03:33:26.782254515 +0000 UTC m=+20244.739014260,10000,3000,5599,goMap,267.333366ms,267.333366ms,1.00,629.139565ms,2.35,1.459116978s,5.46
2023-01-21 03:33:31.286889321 +0000 UTC m=+20249.243649062,10000,3000,5600,hashMap,1.229945408s,1.454410683s,1.18,1.229945408s,1.00,1.769147977s,1.44
2023-01-21 03:33:35.302341304 +0000 UTC m=+20253.259169776,10000,3000,5601,hashMap,1.035504937s,1.453534374s,1.40,1.035504937s,1.00,1.525485388s,1.47
2023-01-21 03:33:38.643717776 +0000 UTC m=+20256.600546248,10000,3000,5602,goMap,509.840285ms,509.840285ms,1.00,1.219894679s,2.39,1.610040933s,3.16
2023-01-21 03:33:42.024329239 +0000 UTC m=+20259.981157715,10000,3000,5603,syncMap,846.762396ms,1.136223231s,1.34,1.396100561s,1.65,846.762396ms,1.00
2023-01-21 03:33:45.477664824 +0000 UTC m=+20263.434493295,10000,3000,5604,hashMap,843.886048ms,1.154615548s,1.37,843.886048ms,1.00,1.452205917s,1.72
2023-01-21 03:33:49.800878423 +0000 UTC m=+20267.757706895,10000,3000,5605,hashMap,1.222430282s,1.257402259s,1.03,1.222430282s,1.00,1.84240013s,1.51
2023-01-21 03:33:52.270514157 +0000 UTC m=+20270.227342631,10000,3000,5606,syncMap,207.190468ms,1.251252335s,6.04,1.010019067s,4.87,207.190468ms,1.00
2023-01-21 03:33:55.108035256 +0000 UTC m=+20273.064863741,10000,3000,5607,hashMap,620.232576ms,1.349242932s,2.18,620.232576ms,1.00,866.526545ms,1.40
2023-01-21 03:33:58.399867435 +0000 UTC m=+20276.356695907,10000,3000,5608,goMap,359.07091ms,359.07091ms,1.00,1.479253696s,4.12,1.452280836s,4.04
2023-01-21 03:34:00.741591294 +0000 UTC m=+20278.698419768,10000,3000,5609,goMap,239.073589ms,239.073589ms,1.00,688.13929ms,2.88,1.413517958s,5.91
2023-01-21 03:34:04.931447686 +0000 UTC m=+20282.888428797,10000,3000,5610,goMap,1.083410242s,1.083410242s,1.00,1.646439919s,1.52,1.458941033s,1.35
2023-01-21 03:34:08.032384951 +0000 UTC m=+20285.989366053,10000,3000,5611,hashMap,268.638672ms,1.380237712s,5.14,268.638672ms,1.00,1.450959731s,5.40
2023-01-21 03:34:10.600409014 +0000 UTC m=+20288.557390112,10000,3000,5612,hashMap,621.076289ms,1.285472067s,2.07,621.076289ms,1.00,660.44365ms,1.06
2023-01-21 03:34:13.335284692 +0000 UTC m=+20291.292265794,10000,3000,5613,goMap,588.874686ms,588.874686ms,1.00,1.065060396s,1.81,1.079970664s,1.83
2023-01-21 03:34:16.415021227 +0000 UTC m=+20294.372002329,10000,3000,5614,goMap,197.596124ms,197.596124ms,1.00,1.465109486s,7.41,1.415919944s,7.17
2023-01-21 03:34:19.243248966 +0000 UTC m=+20297.200230069,10000,3000,5615,hashMap,599.640486ms,1.41522133s,2.36,599.640486ms,1.00,811.574336ms,1.35
2023-01-21 03:34:22.737080126 +0000 UTC m=+20300.694061227,10000,3000,5616,hashMap,735.439479ms,1.293808389s,1.76,735.439479ms,1.00,1.463565472s,1.99
2023-01-21 03:34:25.905098368 +0000 UTC m=+20303.862079469,10000,3000,5617,syncMap,494.860497ms,1.453972218s,2.94,1.218215745s,2.46,494.860497ms,1.00
2023-01-21 03:34:29.446046678 +0000 UTC m=+20307.403027781,10000,3000,5618,hashMap,572.68749ms,1.548260174s,2.70,572.68749ms,1.00,1.418605999s,2.48
2023-01-21 03:34:33.250005911 +0000 UTC m=+20311.206987012,10000,3000,5619,syncMap,1.053522099s,1.299750086s,1.23,1.449777944s,1.38,1.053522099s,1.00
2023-01-21 03:34:37.049748267 +0000 UTC m=+20315.006546925,10000,3000,5620,hashMap,1.139413541s,1.149535653s,1.01,1.139413541s,1.00,1.509646363s,1.32
2023-01-21 03:34:39.342213972 +0000 UTC m=+20317.299012630,10000,3000,5621,goMap,213.593113ms,213.593113ms,1.00,585.174086ms,2.74,1.492740014s,6.99
2023-01-21 03:34:43.309851678 +0000 UTC m=+20321.266650345,10000,3000,5622,goMap,967.76053ms,967.76053ms,1.00,1.495064658s,1.54,1.503694175s,1.55
2023-01-21 03:34:46.432541301 +0000 UTC m=+20324.389339960,10000,3000,5623,syncMap,363.981337ms,1.365662148s,3.75,1.391828741s,3.82,363.981337ms,1.00
2023-01-21 03:34:50.794711244 +0000 UTC m=+20328.751509902,10000,3000,5624,goMap,1.427994455s,1.427994455s,1.00,1.428686073s,1.00,1.504376602s,1.05
2023-01-21 03:34:54.210824099 +0000 UTC m=+20332.167622758,10000,3000,5625,syncMap,577.373222ms,1.426156426s,2.47,1.411571271s,2.44,577.373222ms,1.00
2023-01-21 03:34:57.935408991 +0000 UTC m=+20335.892207649,10000,3000,5626,hashMap,836.93902ms,1.381401905s,1.65,836.93902ms,1.00,1.505121257s,1.80
2023-01-21 03:35:00.87899059 +0000 UTC m=+20338.835789249,10000,3000,5627,syncMap,410.993498ms,1.34464221s,3.27,1.186985852s,2.89,410.993498ms,1.00
2023-01-21 03:35:04.502999817 +0000 UTC m=+20342.459956569,10000,3000,5628,hashMap,541.26758ms,1.647420832s,3.04,541.26758ms,1.00,1.434188567s,2.65
2023-01-21 03:35:08.692880655 +0000 UTC m=+20346.649837408,10000,3000,5629,hashMap,1.156527122s,1.275180655s,1.10,1.156527122s,1.00,1.75723005s,1.52
2023-01-21 03:35:11.917253519 +0000 UTC m=+20349.874210312,10000,3000,5630,goMap,691.156614ms,691.156614ms,1.00,901.629799ms,1.30,1.630469032s,2.36
2023-01-21 03:35:15.788256462 +0000 UTC m=+20353.745213217,10000,3000,5631,goMap,905.778423ms,905.778423ms,1.00,1.566044309s,1.73,1.398214991s,1.54
2023-01-21 03:35:18.645952204 +0000 UTC m=+20356.602908960,10000,3000,5632,goMap,234.772617ms,234.772617ms,1.00,1.173388921s,5.00,1.448395135s,6.17
2023-01-21 03:35:21.65689324 +0000 UTC m=+20359.613849994,10000,3000,5633,hashMap,217.51043ms,1.343285709s,6.18,217.51043ms,1.00,1.449180295s,6.66
2023-01-21 03:35:25.211363607 +0000 UTC m=+20363.168320372,10000,3000,5634,hashMap,885.952269ms,1.234821615s,1.39,885.952269ms,1.00,1.432536948s,1.62
2023-01-21 03:35:27.930387609 +0000 UTC m=+20365.887344363,10000,3000,5635,syncMap,218.771909ms,1.337792975s,6.12,1.161207101s,5.31,218.771909ms,1.00
2023-01-21 03:35:32.704658845 +0000 UTC m=+20370.661615597,10000,3000,5636,hashMap,1.370373409s,1.648854746s,1.20,1.370373409s,1.00,1.754075198s,1.28
2023-01-21 03:35:36.017512148 +0000 UTC m=+20373.974489847,10000,3000,5637,syncMap,564.930799ms,1.366544244s,2.42,1.380429464s,2.44,564.930799ms,1.00
2023-01-21 03:35:39.665297445 +0000 UTC m=+20377.622275143,10000,3000,5638,hashMap,695.949249ms,1.522551763s,2.19,695.949249ms,1.00,1.428073052s,2.05
2023-01-21 03:35:44.450217822 +0000 UTC m=+20382.407195517,10000,3000,5639,goMap,1.355594149s,1.355594149s,1.00,1.439103723s,1.06,1.989263735s,1.47
2023-01-21 03:35:46.777466958 +0000 UTC m=+20384.734444655,10000,3000,5640,goMap,245.033641ms,245.033641ms,1.00,587.146159ms,2.40,1.494022994s,6.10
2023-01-21 03:35:51.346669267 +0000 UTC m=+20389.303646966,10000,3000,5641,hashMap,1.285751334s,1.405465234s,1.09,1.285751334s,1.00,1.876947903s,1.46
2023-01-21 03:35:53.647071401 +0000 UTC m=+20391.604049096,10000,3000,5642,goMap,273.023047ms,273.023047ms,1.00,579.835876ms,2.12,1.446344794s,5.30
2023-01-21 03:35:58.234572233 +0000 UTC m=+20396.191549929,10000,3000,5643,hashMap,1.27818606s,1.374060115s,1.08,1.27818606s,1.00,1.934217729s,1.51
2023-01-21 03:36:00.360517638 +0000 UTC m=+20398.317495333,10000,3000,5644,goMap,210.900014ms,210.900014ms,1.00,1.690092786s,8.01,223.917843ms,1.06
2023-01-21 03:36:04.553255667 +0000 UTC m=+20402.510152729,10000,3000,5645,hashMap,736.687448ms,2.019007984s,2.74,736.687448ms,1.00,1.435916273s,1.95
2023-01-21 03:36:07.588833598 +0000 UTC m=+20405.545730659,10000,3000,5646,syncMap,444.309652ms,1.245083748s,2.80,1.345132332s,3.03,444.309652ms,1.00
