"Date, NumSims, NumFimsMsgs, Sim #, Winning Map, Winning Time, GoMap Time, Win-GoMap Diff, HashMap Time, Win-HashMap Diff, SyncMap Time, Win-SyncMap Diff"
2023-01-23 03:34:39.403616588 +0000 UTC m=+2808.347144065,20000,3000,569,hashMap,275.503046ms,2.731734301s,9.92,275.503046ms,1.00,2.407021962s,8.74
2023-01-23 03:34:42.148181211 +0000 UTC m=+2811.091708687,20000,3000,570,syncMap,177.963556ms,190.041806ms,1.07,2.375707083s,13.35,177.963556ms,1.00
2023-01-23 03:34:45.212484664 +0000 UTC m=+2814.156012148,20000,3000,571,syncMap,221.947698ms,566.328452ms,2.55,2.27502457s,10.25,221.947698ms,1.00
2023-01-23 03:34:50.126739148 +0000 UTC m=+2819.070266629,20000,3000,572,hashMap,268.025604ms,2.154191057s,8.04,268.025604ms,1.00,2.490732908s,9.29
2023-01-23 03:34:52.327833819 +0000 UTC m=+2821.271361296,20000,3000,573,syncMap,216.726821ms,240.537856ms,1.11,1.742890187s,8.04,216.726821ms,1.00
2023-01-23 03:34:55.042298934 +0000 UTC m=+2823.985826411,20000,3000,574,goMap,220.930415ms,220.930415ms,1.00,2.196399595s,9.94,295.886484ms,1.34
2023-01-23 03:34:57.714483103 +0000 UTC m=+2826.658117780,20000,3000,575,goMap,223.655685ms,223.655685ms,1.00,2.220918737s,9.93,226.753454ms,1.01
2023-01-23 03:35:00.079652049 +0000 UTC m=+2829.023286729,20000,3000,576,syncMap,212.586812ms,834.745658ms,3.93,1.316788938s,6.19,212.586812ms,1.00
2023-01-23 03:35:05.132237412 +0000 UTC m=+2834.075872088,20000,3000,577,hashMap,282.576418ms,2.296161304s,8.13,282.576418ms,1.00,2.472938519s,8.75
2023-01-23 03:35:07.311223174 +0000 UTC m=+2836.254857852,20000,3000,578,syncMap,176.406082ms,223.311729ms,1.27,1.778296125s,10.08,176.406082ms,1.00
2023-01-23 03:35:10.438340238 +0000 UTC m=+2839.381974921,20000,3000,579,syncMap,179.91737ms,224.785317ms,1.25,2.721478044s,15.13,179.91737ms,1.00
2023-01-23 03:35:13.843244456 +0000 UTC m=+2842.786879134,20000,3000,580,syncMap,218.474586ms,1.243845752s,5.69,1.941486551s,8.89,218.474586ms,1.00
2023-01-23 03:35:16.382472209 +0000 UTC m=+2845.326106885,20000,3000,581,syncMap,211.61043ms,2.045085075s,9.66,281.348891ms,1.33,211.61043ms,1.00
2023-01-23 03:35:21.463640601 +0000 UTC m=+2850.407275284,20000,3000,582,hashMap,229.941697ms,2.274555277s,9.89,229.941697ms,1.00,2.575771906s,11.20
2023-01-23 03:35:24.410819898 +0000 UTC m=+2853.354454577,20000,3000,583,hashMap,218.708893ms,218.777029ms,1.00,218.708893ms,1.00,2.508753654s,11.47
2023-01-23 03:35:26.474399274 +0000 UTC m=+2855.418033956,20000,3000,584,syncMap,181.101144ms,238.87789ms,1.32,1.642600485s,9.07,181.101144ms,1.00
2023-01-23 03:35:29.376081105 +0000 UTC m=+2858.319425711,20000,3000,585,syncMap,201.36352ms,216.10211ms,1.07,2.48301518s,12.33,201.36352ms,1.00
2023-01-23 03:35:32.710654929 +0000 UTC m=+2861.653999504,20000,3000,586,syncMap,223.654348ms,1.306195697s,5.84,1.803631478s,8.06,223.654348ms,1.00
2023-01-23 03:35:38.10952928 +0000 UTC m=+2867.052873848,20000,3000,587,hashMap,230.182864ms,2.442537794s,10.61,230.182864ms,1.00,2.725137016s,11.84
2023-01-23 03:35:40.463354834 +0000 UTC m=+2869.406699409,20000,3000,588,syncMap,200.211043ms,228.352226ms,1.14,1.924210111s,9.61,200.211043ms,1.00
2023-01-23 03:35:43.188629212 +0000 UTC m=+2872.131973783,20000,3000,589,syncMap,196.06346ms,221.770575ms,1.13,2.306219767s,11.76,196.06346ms,1.00
2023-01-23 03:35:46.556829106 +0000 UTC m=+2875.500173685,20000,3000,590,syncMap,233.115754ms,1.960464653s,8.41,1.173385529s,5.03,233.115754ms,1.00
2023-01-23 03:35:49.528314677 +0000 UTC m=+2878.471659247,20000,3000,591,syncMap,212.382592ms,2.453608285s,11.55,304.373731ms,1.43,212.382592ms,1.00
2023-01-23 03:35:54.761773489 +0000 UTC m=+2883.705118070,20000,3000,592,hashMap,211.305276ms,2.27640983s,10.77,211.305276ms,1.00,2.744725181s,12.99
2023-01-23 03:35:58.020864196 +0000 UTC m=+2886.964389230,20000,3000,593,hashMap,219.311663ms,250.408342ms,1.14,219.311663ms,1.00,2.788519563s,12.71
2023-01-23 03:35:59.738775266 +0000 UTC m=+2888.682300307,20000,3000,594,goMap,221.549321ms,221.549321ms,1.00,1.271963064s,5.74,223.398359ms,1.01
2023-01-23 03:36:02.781346359 +0000 UTC m=+2891.724871396,20000,3000,595,syncMap,181.954476ms,981.05535ms,5.39,1.878395129s,10.32,181.954476ms,1.00
2023-01-23 03:36:05.400849201 +0000 UTC m=+2894.344374235,20000,3000,596,syncMap,224.130697ms,1.071430973s,4.78,1.322935071s,5.90,224.130697ms,1.00
2023-01-23 03:36:10.569973256 +0000 UTC m=+2899.513498290,20000,3000,597,hashMap,1.375239861s,2.400773779s,1.75,1.375239861s,1.00,1.391875257s,1.01
2023-01-23 03:36:13.567811493 +0000 UTC m=+2902.511336532,20000,3000,598,syncMap,211.909261ms,232.102132ms,1.10,2.552808465s,12.05,211.909261ms,1.00
2023-01-23 03:36:16.457573701 +0000 UTC m=+2905.401098740,20000,3000,599,syncMap,223.825536ms,737.169223ms,3.29,1.927559063s,8.61,223.825536ms,1.00
2023-01-23 03:36:21.805425748 +0000 UTC m=+2910.748950781,20000,3000,600,hashMap,239.856443ms,2.305043511s,9.61,239.856443ms,1.00,2.795750633s,11.66
2023-01-23 03:36:24.490048996 +0000 UTC m=+2913.433574030,20000,3000,601,syncMap,202.003066ms,241.487817ms,1.20,2.240183757s,11.09,202.003066ms,1.00
2023-01-23 03:36:27.593259831 +0000 UTC m=+2916.536784864,20000,3000,602,syncMap,214.006867ms,387.999357ms,1.81,2.500187371s,11.68,214.006867ms,1.00
2023-01-23 03:36:30.554099106 +0000 UTC m=+2919.497686189,20000,3000,603,syncMap,216.189258ms,2.495443695s,11.54,247.978953ms,1.15,216.189258ms,1.00
2023-01-23 03:36:35.859210275 +0000 UTC m=+2924.802797366,20000,3000,604,hashMap,250.543706ms,2.422348493s,9.67,250.543706ms,1.00,2.630979489s,10.50
2023-01-23 03:36:38.935700273 +0000 UTC m=+2927.879287375,20000,3000,605,hashMap,208.838849ms,239.05901ms,1.14,208.838849ms,1.00,2.627627422s,12.58
2023-01-23 03:36:40.791447593 +0000 UTC m=+2929.735034673,20000,3000,606,goMap,193.289628ms,193.289628ms,1.00,1.443908034s,7.47,217.529011ms,1.13
2023-01-23 03:36:43.657452129 +0000 UTC m=+2932.601039215,20000,3000,607,syncMap,188.684815ms,220.082312ms,1.17,2.456312653s,13.02,188.684815ms,1.00
2023-01-23 03:36:47.005338276 +0000 UTC m=+2935.948925382,20000,3000,608,syncMap,231.757078ms,1.148832655s,4.96,1.966198146s,8.48,231.757078ms,1.00
2023-01-23 03:36:52.052384101 +0000 UTC m=+2940.995971180,20000,3000,609,hashMap,213.472106ms,2.417856258s,11.33,213.472106ms,1.00,2.414731693s,11.31
2023-01-23 03:36:54.16718773 +0000 UTC m=+2943.110774809,20000,3000,610,syncMap,201.544203ms,201.711145ms,1.00,1.710634175s,8.49,201.544203ms,1.00
2023-01-23 03:36:57.079526693 +0000 UTC m=+2946.023113771,20000,3000,611,syncMap,171.707879ms,183.370881ms,1.07,2.556369445s,14.89,171.707879ms,1.00
2023-01-23 03:36:59.835810961 +0000 UTC m=+2948.779466960,20000,3000,612,syncMap,193.624019ms,793.869274ms,4.10,1.767784846s,9.13,193.624019ms,1.00
2023-01-23 03:37:02.341057154 +0000 UTC m=+2951.284713157,20000,3000,613,syncMap,188.667442ms,2.074255539s,10.99,241.373721ms,1.28,188.667442ms,1.00
2023-01-23 03:37:07.352942562 +0000 UTC m=+2956.296598558,20000,3000,614,hashMap,238.33353ms,2.228090496s,9.35,238.33353ms,1.00,2.544591668s,10.68
2023-01-23 03:37:10.692434151 +0000 UTC m=+2959.636090152,20000,3000,615,goMap,178.052606ms,178.052606ms,1.00,254.153698ms,1.43,2.906037325s,16.32
2023-01-23 03:37:13.370042631 +0000 UTC m=+2962.313698629,20000,3000,616,goMap,163.913059ms,163.913059ms,1.00,203.336378ms,1.24,2.309554004s,14.09
2023-01-23 03:37:14.754447944 +0000 UTC m=+2963.698103941,20000,3000,617,goMap,173.736197ms,173.736197ms,1.00,997.878711ms,5.74,211.840025ms,1.22
2023-01-23 03:37:19.476095415 +0000 UTC m=+2968.419751411,20000,3000,618,hashMap,213.945607ms,2.164495812s,10.12,213.945607ms,1.00,2.342006492s,10.95
2023-01-23 03:37:21.856693867 +0000 UTC m=+2970.800349868,20000,3000,619,goMap,192.589538ms,192.589538ms,1.00,1.970545046s,10.23,216.428891ms,1.12
2023-01-23 03:37:24.382279983 +0000 UTC m=+2973.325935986,20000,3000,620,goMap,190.140659ms,190.140659ms,1.00,2.064940128s,10.86,269.477781ms,1.42
2023-01-23 03:37:26.655109685 +0000 UTC m=+2975.598765680,20000,3000,621,syncMap,174.835128ms,203.296196ms,1.16,1.893458199s,10.83,174.835128ms,1.00
2023-01-23 03:37:31.291850023 +0000 UTC m=+2980.235454010,20000,3000,622,hashMap,240.098913ms,2.076540855s,8.65,240.098913ms,1.00,2.318973723s,9.66
2023-01-23 03:37:33.50674157 +0000 UTC m=+2982.450345563,20000,3000,623,goMap,194.959324ms,194.959324ms,1.00,1.589105017s,8.15,429.326008ms,2.20
2023-01-23 03:37:36.097854589 +0000 UTC m=+2985.041458577,20000,3000,624,syncMap,225.403451ms,260.195346ms,1.15,2.104309295s,9.34,225.403451ms,1.00
2023-01-23 03:37:38.636765787 +0000 UTC m=+2987.580369774,20000,3000,625,goMap,173.001815ms,173.001815ms,1.00,2.12640338s,12.29,238.587183ms,1.38
2023-01-23 03:37:43.54021938 +0000 UTC m=+2992.483823367,20000,3000,626,hashMap,272.89163ms,2.29451979s,8.41,272.89163ms,1.00,2.335148212s,8.56
2023-01-23 03:37:45.697911317 +0000 UTC m=+2994.641515309,20000,3000,627,goMap,191.278396ms,191.278396ms,1.00,1.729604741s,9.04,235.834858ms,1.23
2023-01-23 03:37:48.394182328 +0000 UTC m=+2997.337786322,20000,3000,628,goMap,190.189428ms,190.189428ms,1.00,2.267653343s,11.92,237.533733ms,1.25
2023-01-23 03:37:51.070458328 +0000 UTC m=+3000.014062323,20000,3000,629,syncMap,254.35996ms,362.367695ms,1.42,2.058586606s,8.09,254.35996ms,1.00
2023-01-23 03:37:53.622590183 +0000 UTC m=+3002.566194175,20000,3000,630,syncMap,195.344016ms,2.095612075s,10.73,259.994264ms,1.33,195.344016ms,1.00
2023-01-23 03:37:58.352463849 +0000 UTC m=+3007.296071810,20000,3000,631,hashMap,203.058392ms,2.081069874s,10.25,203.058392ms,1.00,2.444847449s,12.04
2023-01-23 03:38:01.4203666 +0000 UTC m=+3010.363974566,20000,3000,632,goMap,199.62278ms,199.62278ms,1.00,309.620398ms,1.55,2.557739517s,12.81
2023-01-23 03:38:03.080492796 +0000 UTC m=+3012.024100758,20000,3000,633,goMap,206.262439ms,206.262439ms,1.00,1.245716798s,6.04,207.180475ms,1.00
2023-01-23 03:38:05.782262857 +0000 UTC m=+3014.725870812,20000,3000,634,syncMap,219.370188ms,949.537359ms,4.33,1.531723306s,6.98,219.370188ms,1.00
2023-01-23 03:38:10.368724224 +0000 UTC m=+3019.312332180,20000,3000,635,goMap,971.494087ms,971.494087ms,1.00,1.180617016s,1.22,2.433375544s,2.50
2023-01-23 03:38:13.22488222 +0000 UTC m=+3022.168490171,20000,3000,636,syncMap,237.627093ms,246.277244ms,1.04,2.371163136s,9.98,237.627093ms,1.00
2023-01-23 03:38:16.377797275 +0000 UTC m=+3025.321405231,20000,3000,637,goMap,231.26008ms,231.26008ms,1.00,2.676566902s,11.57,244.005939ms,1.06
2023-01-23 03:38:18.282365603 +0000 UTC m=+3027.225973560,20000,3000,638,goMap,230.456205ms,230.456205ms,1.00,1.393479693s,6.05,279.379895ms,1.21
2023-01-23 03:38:23.508440252 +0000 UTC m=+3032.452048206,20000,3000,639,hashMap,249.81162ms,2.531786934s,10.13,249.81162ms,1.00,2.443491109s,9.78
2023-01-23 03:38:26.563235454 +0000 UTC m=+3035.506843406,20000,3000,640,syncMap,206.229557ms,207.214171ms,1.00,2.640399938s,12.80,206.229557ms,1.00
2023-01-23 03:38:29.658050234 +0000 UTC m=+3038.601665335,20000,3000,641,syncMap,237.185936ms,395.112611ms,1.67,2.461482839s,10.38,237.185936ms,1.00
2023-01-23 03:38:32.215797919 +0000 UTC m=+3041.159413022,20000,3000,642,syncMap,206.873102ms,761.86564ms,3.68,1.587828897s,7.68,206.873102ms,1.00
2023-01-23 03:38:35.191470242 +0000 UTC m=+3044.135085337,20000,3000,643,syncMap,216.98474ms,2.503115237s,11.54,254.524852ms,1.17,216.98474ms,1.00
2023-01-23 03:38:39.669007714 +0000 UTC m=+3048.612622823,20000,3000,644,hashMap,218.795783ms,2.560028372s,11.70,218.795783ms,1.00,1.697586902s,7.76
2023-01-23 03:38:43.040995832 +0000 UTC m=+3051.984610926,20000,3000,645,hashMap,207.913918ms,394.34286ms,1.90,207.913918ms,1.00,2.768650304s,13.32
2023-01-23 03:38:45.90809405 +0000 UTC m=+3054.851709146,20000,3000,646,goMap,189.74378ms,189.74378ms,1.00,2.472366041s,13.03,203.949561ms,1.07
2023-01-23 03:38:49.551326233 +0000 UTC m=+3058.494941329,20000,3000,647,syncMap,241.299362ms,707.006131ms,2.93,2.693847001s,11.16,241.299362ms,1.00
2023-01-23 03:38:52.137384728 +0000 UTC m=+3061.080999830,20000,3000,648,syncMap,233.024384ms,860.664908ms,3.69,1.491313347s,6.40,233.024384ms,1.00
2023-01-23 03:38:57.833213584 +0000 UTC m=+3066.776871131,20000,3000,649,hashMap,292.207826ms,2.630423609s,9.00,292.207826ms,1.00,2.772239452s,9.49
2023-01-23 03:39:00.715949353 +0000 UTC m=+3069.659606904,20000,3000,650,syncMap,210.726211ms,228.235683ms,1.08,2.442717472s,11.59,210.726211ms,1.00
2023-01-23 03:39:04.057041829 +0000 UTC m=+3073.000699372,20000,3000,651,syncMap,211.880454ms,759.385227ms,3.58,2.36885044s,11.18,211.880454ms,1.00
2023-01-23 03:39:06.936084078 +0000 UTC m=+3075.879741622,20000,3000,652,syncMap,228.971483ms,2.373880464s,10.37,275.209346ms,1.20,228.971483ms,1.00
2023-01-23 03:39:10.802219722 +0000 UTC m=+3079.745877272,20000,3000,653,hashMap,212.601216ms,2.112001539s,9.93,212.601216ms,1.00,1.540080953s,7.24
2023-01-23 03:39:14.160124947 +0000 UTC m=+3083.103782492,20000,3000,654,hashMap,210.916225ms,487.670876ms,2.31,210.916225ms,1.00,2.658112591s,12.60
2023-01-23 03:39:16.998326544 +0000 UTC m=+3085.941984082,20000,3000,655,syncMap,196.735126ms,261.868659ms,1.33,2.378618282s,12.09,196.735126ms,1.00
2023-01-23 03:39:20.317307041 +0000 UTC m=+3089.260964579,20000,3000,656,syncMap,173.569476ms,745.96095ms,4.30,2.398308285s,13.82,173.569476ms,1.00
2023-01-23 03:39:22.709362528 +0000 UTC m=+3091.653020072,20000,3000,657,syncMap,205.034761ms,862.486431ms,4.21,1.323487536s,6.45,205.034761ms,1.00
2023-01-23 03:39:27.360110698 +0000 UTC m=+3096.303768236,20000,3000,658,syncMap,814.608257ms,2.094791104s,2.57,1.740367806s,2.14,814.608257ms,1.00
2023-01-23 03:39:30.103212941 +0000 UTC m=+3099.046969017,20000,3000,659,goMap,186.019696ms,186.019696ms,1.00,2.312000363s,12.43,244.234172ms,1.31
2023-01-23 03:39:32.235113736 +0000 UTC m=+3101.178869818,20000,3000,660,syncMap,229.975984ms,309.552119ms,1.35,1.59127044s,6.92,229.975984ms,1.00
2023-01-23 03:39:37.070172418 +0000 UTC m=+3106.013928498,20000,3000,661,hashMap,213.876861ms,2.096377291s,9.80,213.876861ms,1.00,2.523660445s,11.80
2023-01-23 03:39:39.512317574 +0000 UTC m=+3108.456073658,20000,3000,662,goMap,181.346621ms,181.346621ms,1.00,2.075096388s,11.44,184.712205ms,1.02
2023-01-23 03:39:42.46103749 +0000 UTC m=+3111.404793564,20000,3000,663,syncMap,185.043269ms,795.465615ms,4.30,1.967324529s,10.63,185.043269ms,1.00
2023-01-23 03:39:45.925388377 +0000 UTC m=+3114.869144455,20000,3000,664,hashMap,266.069038ms,2.191266136s,8.24,266.069038ms,1.00,1.005716578s,3.78
2023-01-23 03:39:49.080614551 +0000 UTC m=+3118.024370629,20000,3000,665,hashMap,189.17108ms,817.315416ms,4.32,189.17108ms,1.00,2.147708157s,11.35
2023-01-23 03:39:51.550549048 +0000 UTC m=+3120.494305127,20000,3000,666,syncMap,186.992306ms,193.898042ms,1.04,2.088200235s,11.17,186.992306ms,1.00
2023-01-23 03:39:56.230628734 +0000 UTC m=+3125.174384809,20000,3000,667,hashMap,233.752294ms,2.180079095s,9.33,233.752294ms,1.00,2.265226521s,9.69
2023-01-23 03:39:58.723172737 +0000 UTC m=+3127.664003761,20000,3000,668,syncMap,154.616377ms,175.693336ms,1.14,2.158270235s,13.96,154.616377ms,1.00
2023-01-23 03:40:01.428731665 +0000 UTC m=+3130.369562690,20000,3000,669,syncMap,218.367ms,511.328659ms,2.34,1.974942201s,9.04,218.367ms,1.00
2023-01-23 03:40:05.979574102 +0000 UTC m=+3134.920405130,20000,3000,670,hashMap,236.907223ms,2.071506086s,8.74,236.907223ms,1.00,2.241582993s,9.46
2023-01-23 03:40:08.031229871 +0000 UTC m=+3136.972060895,20000,3000,671,syncMap,152.353823ms,225.548586ms,1.48,1.672979502s,10.98,152.353823ms,1.00
2023-01-23 03:40:10.425117145 +0000 UTC m=+3139.365948174,20000,3000,672,syncMap,177.080174ms,178.236272ms,1.01,2.037760768s,11.51,177.080174ms,1.00
2023-01-23 03:40:12.970486337 +0000 UTC m=+3141.911317367,20000,3000,673,syncMap,181.856323ms,268.491433ms,1.48,2.094063002s,11.51,181.856323ms,1.00
2023-01-23 03:40:15.373799165 +0000 UTC m=+3144.314630189,20000,3000,674,syncMap,180.140932ms,1.983956268s,11.01,238.261359ms,1.32,180.140932ms,1.00
2023-01-23 03:40:19.080856173 +0000 UTC m=+3148.021687202,20000,3000,675,hashMap,212.49323ms,1.880612233s,8.85,212.49323ms,1.00,1.613164979s,7.59
2023-01-23 03:40:21.809891639 +0000 UTC m=+3150.750722664,20000,3000,676,hashMap,200.430679ms,214.829255ms,1.07,200.430679ms,1.00,2.312711872s,11.54
2023-01-23 03:40:24.307862448 +0000 UTC m=+3153.248693473,20000,3000,677,syncMap,177.626293ms,204.971339ms,1.15,2.114512204s,11.90,177.626293ms,1.00
2023-01-23 03:40:29.108496139 +0000 UTC m=+3158.052223826,20000,3000,678,hashMap,265.017053ms,2.206429602s,8.33,265.017053ms,1.00,2.331050778s,8.80
2023-01-23 03:40:31.672684188 +0000 UTC m=+3160.616411840,20000,3000,679,syncMap,175.227944ms,197.060902ms,1.12,2.190934431s,12.50,175.227944ms,1.00
2023-01-23 03:40:34.472446286 +0000 UTC m=+3163.416173944,20000,3000,680,syncMap,226.814067ms,375.715405ms,1.66,2.196109465s,9.68,226.814067ms,1.00
2023-01-23 03:40:37.065161 +0000 UTC m=+3166.008888658,20000,3000,681,syncMap,179.531885ms,661.531239ms,3.68,1.750516486s,9.75,179.531885ms,1.00
2023-01-23 03:40:39.463775344 +0000 UTC m=+3168.407502995,20000,3000,682,syncMap,207.269682ms,1.942299795s,9.37,247.830711ms,1.20,207.269682ms,1.00
2023-01-23 03:40:44.388367321 +0000 UTC m=+3173.332094972,20000,3000,683,hashMap,214.103592ms,2.335482589s,10.91,214.103592ms,1.00,2.373880866s,11.09
2023-01-23 03:40:47.268374621 +0000 UTC m=+3176.212102275,20000,3000,684,goMap,180.8969ms,180.8969ms,1.00,257.97143ms,1.43,2.440111014s,13.49
2023-01-23 03:40:48.9451307 +0000 UTC m=+3177.888858358,20000,3000,685,goMap,170.503867ms,170.503867ms,1.00,1.31511069s,7.71,190.223595ms,1.12
2023-01-23 03:40:51.639126517 +0000 UTC m=+3180.582854170,20000,3000,686,syncMap,187.763242ms,204.758508ms,1.09,2.30055541s,12.25,187.763242ms,1.00
2023-01-23 03:40:54.688821811 +0000 UTC m=+3183.632549464,20000,3000,687,syncMap,221.610911ms,1.006637278s,4.54,1.820307819s,8.21,221.610911ms,1.00
2023-01-23 03:40:59.74331315 +0000 UTC m=+3188.687049038,20000,3000,688,hashMap,293.661442ms,2.337689583s,7.96,293.661442ms,1.00,2.422072359s,8.25
2023-01-23 03:41:02.015127966 +0000 UTC m=+3190.958863856,20000,3000,689,goMap,194.139352ms,194.139352ms,1.00,1.860874813s,9.59,215.887901ms,1.11
2023-01-23 03:41:04.828324106 +0000 UTC m=+3193.772059991,20000,3000,690,syncMap,195.829888ms,376.872983ms,1.92,2.239609121s,11.44,195.829888ms,1.00
2023-01-23 03:41:07.659815752 +0000 UTC m=+3196.603551637,20000,3000,691,syncMap,188.713069ms,2.385305298s,12.64,256.618136ms,1.36,188.713069ms,1.00
2023-01-23 03:41:12.221797843 +0000 UTC m=+3201.165533732,20000,3000,692,hashMap,257.845556ms,1.91412318s,7.42,257.845556ms,1.00,2.389052695s,9.27
2023-01-23 03:41:15.129174955 +0000 UTC m=+3204.072910841,20000,3000,693,goMap,211.801466ms,211.801466ms,1.00,224.354725ms,1.06,2.47030665s,11.66
2023-01-23 03:41:16.837407579 +0000 UTC m=+3205.781143473,20000,3000,694,goMap,181.358128ms,181.358128ms,1.00,1.310783181s,7.23,215.059848ms,1.19
2023-01-23 03:41:19.658730237 +0000 UTC m=+3208.602466123,20000,3000,695,syncMap,183.141373ms,189.207326ms,1.03,2.447959082s,13.37,183.141373ms,1.00
2023-01-23 03:41:22.755476656 +0000 UTC m=+3211.699212548,20000,3000,696,syncMap,221.011742ms,968.780579ms,4.38,1.905958082s,8.62,221.011742ms,1.00
2023-01-23 03:41:25.246924662 +0000 UTC m=+3214.190660558,20000,3000,697,syncMap,221.670021ms,2.018612655s,9.11,250.132125ms,1.13,221.670021ms,1.00
2023-01-23 03:41:28.223757514 +0000 UTC m=+3217.167651058,20000,3000,698,syncMap,198.572775ms,2.554700861s,12.87,222.532387ms,1.12,198.572775ms,1.00
2023-01-23 03:41:33.820224699 +0000 UTC m=+3222.764118244,20000,3000,699,hashMap,292.062774ms,2.731430881s,9.35,292.062774ms,1.00,2.572004306s,8.81
2023-01-23 03:41:37.097365859 +0000 UTC m=+3226.041259410,20000,3000,700,goMap,214.673971ms,214.673971ms,1.00,218.031923ms,1.02,2.835076342s,13.21
2023-01-23 03:41:39.009007514 +0000 UTC m=+3227.952901052,20000,3000,701,syncMap,219.331113ms,268.821562ms,1.23,1.42242086s,6.49,219.331113ms,1.00
2023-01-23 03:41:41.887467137 +0000 UTC m=+3230.831360680,20000,3000,702,goMap,167.775811ms,167.775811ms,1.00,2.528358071s,15.07,181.434807ms,1.08
2023-01-23 03:41:45.062016782 +0000 UTC m=+3234.005910329,20000,3000,703,syncMap,242.54316ms,789.159542ms,3.25,2.141187828s,8.83,242.54316ms,1.00
2023-01-23 03:41:50.115868693 +0000 UTC m=+3239.059762247,20000,3000,704,hashMap,272.118848ms,2.332662722s,8.57,272.118848ms,1.00,2.447966857s,9.00
2023-01-23 03:41:52.856815902 +0000 UTC m=+3241.800709441,20000,3000,705,goMap,251.52197ms,251.52197ms,1.00,2.208025332s,8.78,280.14545ms,1.11
2023-01-23 03:41:55.609114142 +0000 UTC m=+3244.553007688,20000,3000,706,goMap,254.611705ms,254.611705ms,1.00,2.211171668s,8.68,284.900442ms,1.12
2023-01-23 03:41:58.300284247 +0000 UTC m=+3247.244006663,20000,3000,707,syncMap,248.585085ms,295.323092ms,1.19,2.145928187s,8.63,248.585085ms,1.00
2023-01-23 03:42:01.17216473 +0000 UTC m=+3250.115887141,20000,3000,708,syncMap,252.662591ms,268.700116ms,1.06,2.34931756s,9.30,252.662591ms,1.00
2023-01-23 03:42:04.150523173 +0000 UTC m=+3253.094245583,20000,3000,709,syncMap,239.414907ms,2.435757538s,10.17,301.990024ms,1.26,239.414907ms,1.00
2023-01-23 03:42:09.438812014 +0000 UTC m=+3258.382534426,20000,3000,710,hashMap,229.169166ms,2.253591161s,9.83,229.169166ms,1.00,2.804576216s,12.24
2023-01-23 03:42:12.717492784 +0000 UTC m=+3261.661215219,20000,3000,711,hashMap,224.700863ms,242.539101ms,1.08,224.700863ms,1.00,2.81030385s,12.51
2023-01-23 03:42:14.618164735 +0000 UTC m=+3263.561887146,20000,3000,712,goMap,215.204592ms,215.204592ms,1.00,1.459278983s,6.78,225.144863ms,1.05
2023-01-23 03:42:17.563940341 +0000 UTC m=+3266.507662761,20000,3000,713,syncMap,209.521718ms,302.009973ms,1.44,2.432968593s,11.61,209.521718ms,1.00
2023-01-23 03:42:21.51144358 +0000 UTC m=+3270.455165993,20000,3000,714,syncMap,197.968686ms,1.944294102s,9.82,1.802991454s,9.11,197.968686ms,1.00
2023-01-23 03:42:24.422728561 +0000 UTC m=+3273.366450977,20000,3000,715,syncMap,202.642719ms,2.457168947s,12.13,250.514619ms,1.24,202.642719ms,1.00
2023-01-23 03:42:29.988724074 +0000 UTC m=+3278.932490198,20000,3000,716,hashMap,229.963327ms,2.461138872s,10.70,229.963327ms,1.00,2.87399263s,12.50
2023-01-23 03:42:33.301675682 +0000 UTC m=+3282.245441813,20000,3000,717,hashMap,208.95452ms,235.858962ms,1.13,208.95452ms,1.00,2.866939229s,13.72
2023-01-23 03:42:35.357957166 +0000 UTC m=+3284.301723295,20000,3000,718,goMap,210.666283ms,210.666283ms,1.00,1.224006619s,5.81,619.185035ms,2.94
2023-01-23 03:42:38.058631997 +0000 UTC m=+3287.002398128,20000,3000,719,goMap,204.8925ms,204.8925ms,1.00,2.284369005s,11.15,210.385531ms,1.03
2023-01-23 03:42:41.001007597 +0000 UTC m=+3289.944773734,20000,3000,720,syncMap,213.627161ms,493.19778ms,2.31,2.234515927s,10.46,213.627161ms,1.00
2023-01-23 03:42:46.284306351 +0000 UTC m=+3295.228072474,20000,3000,721,hashMap,272.76707ms,2.427690059s,8.90,272.76707ms,1.00,2.581425426s,9.46
2023-01-23 03:42:49.436660252 +0000 UTC m=+3298.380426379,20000,3000,722,goMap,228.573174ms,228.573174ms,1.00,235.192078ms,1.03,2.68743658s,11.76
2023-01-23 03:42:52.587070832 +0000 UTC m=+3301.530836953,20000,3000,723,syncMap,209.1894ms,219.474446ms,1.05,2.720728546s,13.01,209.1894ms,1.00
2023-01-23 03:42:58.25207381 +0000 UTC m=+3307.196508713,20000,3000,724,hashMap,236.860865ms,2.718898301s,11.48,236.860865ms,1.00,2.70877815s,11.44
2023-01-23 03:43:01.022586482 +0000 UTC m=+3309.967021378,20000,3000,725,syncMap,194.22248ms,212.291747ms,1.09,2.362923511s,12.17,194.22248ms,1.00
2023-01-23 03:43:04.051282421 +0000 UTC m=+3312.995717320,20000,3000,726,syncMap,272.806521ms,407.84444ms,1.49,2.346553636s,8.60,272.806521ms,1.00
2023-01-23 03:43:09.771934111 +0000 UTC m=+3318.716369012,20000,3000,727,hashMap,282.169938ms,2.689889623s,9.53,282.169938ms,1.00,2.747380518s,9.74
2023-01-23 03:43:12.967765927 +0000 UTC m=+3321.912200822,20000,3000,728,goMap,235.744091ms,235.744091ms,1.00,255.249764ms,1.08,2.703705737s,11.47
